Loc,Loc Name,Loc St Abbrev,Loc Cnty,Loc Zone,Dir Flo,Loc Type Ind,PipeCode,GFPipeID,PipeName,GFLocID
99837,DISTRIGAS LDC,MA,MIDDLESEX,,R,LNG,AGT,100,"Algonquin Gas Transmission, LLC",1000099837
72857,"EXCHANGE OIL & GAS - WILKINSON CO., MS",MS,WILKINSON,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072857
00813,"NATIONAL GRID-ROCHESTER (PLYMOUTH,MA)",MA,PLYMOUTH,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000813
75078,"GULF SOUTH - CASTOR, LA-(D70078/R76078)",LA,BIENVILLE,ETX,B,INT,TE,120,"Texas Eastern Transmission, LP",1200075078
79541,STX/WLA ZONE BOUNDARY POINT,TX,JEFFERSON,ZB,B,STA,TE,120,"Texas Eastern Transmission, LP",1200079541
71825,"ANR P/L CO. - FRENCH LICK, IN",IN,ORANGE,2,R,INT,TE,120,"Texas Eastern Transmission, LP",1200071825
73159,"LAFAYETTE #2 - MACON CO., TN",TN,MACON,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200073159
72831,NORTHSTAR OFFSHORE- SOUTH PASS 86,OF,SOUTH PASS,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072831
72921,TALOS - VK 203,OF,VIOSCA KNOLL,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072921
45409,ANR - STORAGE (R-INJ 40409/D-WTD 40410),LA,ST LANDRY,,B,INT,BGS,101,Bobcat Gas Storage,1010045409
72930,"PECO ENERGY - EDDYSTONE, DELAWARE CO., PA",PA,DELAWARE,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200072930
71744,"DOMINION ENERGY TRANSMISSION, INC - PERULACK, PA",PA,JUNIATA,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200071744
72855,"N.J. NATURAL - HEATER FUEL, JAMESBURG, NJ",NJ,MIDDLESEX,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200072855
72718,SMITH OPER. (HARVEY BROYLE M.P. 0.00) - BIENVILLE PSH. LA,LA,BIENVILLE,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072718
71464,"PUBLIC SERVICE - HILLSBOROUGH, NJ",NJ,SOMERSET,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071464
N4028,(DTE) PEPL - MCON  RECEIPT,MI,WASHTENAW,M1,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4028
70519,"UGI UTIL (COLUMBIA GAS) - DAUPHIN CO., PA",PA,DAUPHIN,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070519
59127,UCG TRI CITIES,TN,SULLIVAN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059127
00048,"YORKTOWN (WESTCHESTER,NY)",NY,WESTCHESTER,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000048
99836,RAMAPO - MILLENNIUM,NY,ROCKLAND,,R,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000099836
59105,ROANOKE CAVE SPRINGS,VA,ROANOKE,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059105
G0005,ENCHILADA REDELIVERY (992109),OF,GARDEN BANKS,,D,GTH,GB,106,"Garden Banks Gas Pipeline, LLC",10600G0005
00051,SAGAMORE STATION RELOCATION (MAINLAND SAGAMORE),MA,BARNSTABLE,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000051
75660,"UGI APPALACHIA -DRY RIDGE-GREENE CO.,PA(D)73660/(R)73661",PA,GREENE,2,B,WHD,TE,120,"Texas Eastern Transmission, LP",1200075660
71141,"ASSOC NATURAL GAS - BERNIE, MO",MO,STODDARD,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071141
70123,"MISS RIVER FUEL TRANSMISSION - BALD KNOB, AR (REC)",AR,WHITE,1,R,INT,TE,120,"Texas Eastern Transmission, LP",1200070123
79172,GATOR EXPRESS ACCOUNTING METER,LA,PLAQUEMINES,ELA,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079172
71423,"NEW JERSEY NATURAL - MONTVILLE, NJ",NJ,MORRIS,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071423
00043,"ASHLAND (MIDDLESEX,MA)",MA,MIDDLESEX,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000043
59342,"AGL - MEADOW BRANCH LANDFILL, MCMINN CO., TN",TN,MC MINN,,R,WHD,ETNG,105,"East Tennessee Natural Gas, LLC",1050059342
59004,ROANOKE CLEARBROOK,VA,ROANOKE,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059004
79591,STX DOWNSTREAM POINT,TX,NO COUNTY NAME,STX,R,STA,TE,120,"Texas Eastern Transmission, LP",1200079591
72158,"AVERY GAS - CHICKSAW CO., MS",MS,CHICKASAW,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072158
80054,LATERAL C-8 SYSTEM,MA,MIDDLESEX,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080054
59111,MTUD HOLIDAY INN,TN,GRUNDY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059111
80107,SALEM LATERAL,MA,ESSEX,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080107
30049,SUMMIT NATURAL GAS OF MAINE-CUMBERLAND,ME,CUMBERLAND,,D,END,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030049
79731,LIBERTY MID - M1 24  LDC ALLOCATION POINT (ILLIN,IL,SALINE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200079731
73147,"CENTANA INTRASTATE PIPELINE CO. - ORANGE CO., TX",TX,ORANGE,WLA,R,INT,TE,120,"Texas Eastern Transmission, LP",1200073147
00831,"CMEEC-PIERCE POWER PLANT-(NEW HAVEN,CT)",CT,NEW HAVEN,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000831
89846,BALL FOSTER,MA,WORCESTER,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000089846
73399,"FFA PETROLEUM-KRAMER GATHERING, JACKSON CO., TX",TX,JACKSON,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073399
50022,NORA LATERAL,TN,RUSSELL,,D,STA,ETNG,105,"East Tennessee Natural Gas, LLC",1050050022
73484,SAMSON RESOURCES -CHEROKEE OAK HILL - RUSK CO. TX. (REC),TX,RUSK,,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073484
80104,WEST ROXBURY LATERAL,MA,SUFFOLK,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080104
00210,"ALGONQUIN - LAMBERTVILLE, NJ",NJ,HUNTERDON,,R,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000000210
96104,"FLORIDA SOUTHEAST CONNECTION (FSC), OSCEOLA CO., FL",FL,OSCEOLA,,D,INT,STT,119,"Sabal Trail Transmission, LLC",1190096104
72604,"ENTERGY LOUISIANA,LLC BEAUREGARD PSH., LA",LA,BEAUREGARD,WLA,D,INT,TE,120,"Texas Eastern Transmission, LP",1200072604
70474,"ETC TEXAS PIPELINE, LTD-SEALY, TX - DEL (B/D 73311)",TX,AUSTIN,,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070474
N4994,MARKET ZONE 1 CUSTODY TRANSFER POINT,OH,COLUMBINA,M1,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4994
59015,MTUD CARTHAGE,TN,SMITH,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059015
70949,"PUBLIC SERVICE - HANOVER, NJ",NJ,MORRIS,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070949
70149,"TE SEYMOUR DEL. - SEYMOUR, IN - CMM",IN,JACKSON,2,D,END,TE,120,"Texas Eastern Transmission, LP",1200070149
50007,SOUTHLINE NOMINATION POINT,TN,MAURY,,R,STA,ETNG,105,"East Tennessee Natural Gas, LLC",1050050007
00803,"FORE RIVER (NORFOLK,MA)",MA,NORFOLK,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000803
59225,"CW-KINGSPORT EXPANSION EASTMAN #2, SULLIVAN, TN",TN,SULLIVAN,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059225
59110,ROANOKE ELLISTON,VA,MONTGOMERY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059110
N4MJ1,(VEC) VECTOR MILFORD JUNCTION RECEIPT,MI,OAKLAND,M2,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4MJ1
73517,"ENCANA O&G INC. - GREEN GATHERING - NACOGDOCHES CO.,TX",TX,NACOGDOCHES,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073517
59178,US GYPSUM,TN,MARION,,D,INT,ETNG,105,"East Tennessee Natural Gas, LLC",1050059178
99826,BROOKFIELD IN-LINE TRANSFER POINT,CT,FAIRFIELD,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000099826
73393,FIELDWOOD ENERGY - SP 89-B BUYBACK,OF,SOUTH PASS,ELA,D,END,TE,120,"Texas Eastern Transmission, LP",1200073393
79619,ZONE M3 PAL POINT OF TRANSACTION,PA,INDIANA,3,R,VIR,TE,120,"Texas Eastern Transmission, LP",1200079619
30013,M&N G-P GYPSUM,NH,ROCKINGHAM,,D,END,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030013
72877,"DENBURY ONSHORE, LLC",TX,BRAZORIA,STX,D,END,TE,120,"Texas Eastern Transmission, LP",1200072877
59068,SEVIERVILLE,TN,SEVIER,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059068
00001,"PARTROY (MORRIS,NJ)",NJ,MORRIS,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000001
00039,"SUFFERN (ROCKLAND,NY)",NY,ROCKLAND,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000039
75533,"CAMERON INTERSTATE P/L LLC- BEAUREGARD PSH., LA- (73533/73534)",LA,BEAUREGARD,WLA,B,STR,TE,120,"Texas Eastern Transmission, LP",1200075533
79515,SS-1 STORAGE SERVICE,PA,WESTMORELAND,2,D,STR,TE,120,"Texas Eastern Transmission, LP",1200079515
73131,"DELTA NAT GAS - MADISON CO, KY",KY,MADISON,2,D,END,TE,120,"Texas Eastern Transmission, LP",1200073131
70039,"UNITED CITIES - HARRISBURG, IL",IL,SALINE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070039
72428,"SOMERSET GAS - CASEY CO., KY",KY,CASEY,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072428
59034,ERPUD TULLAHOMA,TN,FRANKLIN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059034
71426,"MANTACHIE GAS DIST -FULTON, MS",MS,ITAWAMBA,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071426
79550,STORAGE TRANSFER POINT W/ CNG AT OAKFORD,PA,WESTMORELAND,2,D,STR,TE,120,"Texas Eastern Transmission, LP",1200079550
79710,COLUMBIA GAS (MFGRS) - ZONE M3 - LDC ALLOCATION PO,PA,CHESTER,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200079710
70081,"COLUMBIA GAS - SABINA, OH",OH,FAYETTE,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070081
58100,VA GAS STOR SALTVILLE INJECTION,VA,PULASKI,,D,STR,ETNG,105,"East Tennessee Natural Gas, LLC",1050058100
73341,"CIMA ENERGY LTD - GATH. SYSTEM / DEWITT CO., TX  (REC)",TX,DE WITT,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073341
79592,ETX DOWNSTREAM POINT,AR,NO COUNTY NAME,ETX,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079592
70457,"LAWRENCEBURG, TN",TN,LAWRENCE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070457
99815,PHELPS DODGE LATERAL POINT,CT,NEW LONDON,,B,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000099815
N4733,"CNX - MCQUAY III - CONE GATHERING, GREENE CO., PA.",PA,GREENE,SZ,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4733
75628,BRIDGELINE - TALLYHO (D72628/R76628),LA,IBERVILLE,ELA,B,INT,TE,120,"Texas Eastern Transmission, LP",1200075628
00214,"RAMAPO - MILLENNIUM (ROCKLAND,NY)",NY,ROCKLAND,,R,INT,AGT,100,"Algonquin Gas Transmission, LLC",1000000214
30019,MAINE NATGS GORHAM,ME,CUMBERLAND,,D,LDC,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030019
40117,"NRG-BAYOU COVE PEAKING POWER, LLC-ACADIA PSH., LA",LA,ACADIA,,D,END,EHP,104,"Egan Hub Storage, LLC",1040040117
N4AL1,(VEC) ALLIANCE,IL,WILL,M2,D,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4AL1
73812,"MARKWEST UTICA SENECA  MONROE CO., OH",OH,MONROE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073812
72904,"VECTREN OHIO - GLEN KARN, OH CENTERPOINT ENERGY(PEPL 02831)",OH,DARKE,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200072904
NA019,TENN 800 LEG (992213),LA,ST MARY,,D,INT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA019
70583,"MIDWEST NAT. -NORTH VERNON, IN",IN,JENNINGS,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070583
70958,"HURST - SILOAM, MS",MS,CLAY,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200070958
59334,CNX-JEWELL RIDGE,VA,TAZEWELL,,R,WHD,ETNG,105,"East Tennessee Natural Gas, LLC",1050059334
73975,"ATMOS ENERGY/MADISON - ENDRIS ROAD, MADISON CO., MS",MS,MADISON,ELA,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200073975
71401,"UNITED CITIES - GALATIA, IL",IL,SALINE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071401
83117,BLACK BEAR TRANSMISSION,MS,JEFFERSON DAVIS,,D,INT,SESH,116,"Southeast Supply Header, LLC",1160083117
73512,"CNX GAS CO. LLC - GREEN HILL FIELD - GREENE C0., PA",PA,GREENE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073512
73219,"FINA - GEORGIA PACIFIC #1, OKTIBBEHA CO., MS",MS,OKTIBBEHA,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073219
70939,"INDIANA GAS - FRENCH LICK, IN",IN,ORANGE,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070939
73653,TEPPCO/BEAUMONT VAPOR RECOVERY,TX,JEFFERSON,STX,D,END,TE,120,"Texas Eastern Transmission, LP",1200073653
72892,"ENTERPRISE TEXAS PIPELINE, LLC - PANOLA COUNTY, TX (REC)",TX,PANOLA,ETX,R,INT,TE,120,"Texas Eastern Transmission, LP",1200072892
75778,"ATMOS TEXAS - LONE STAR GAS  - WALLER, TX-(D72778/R76778)",TX,WALLER,STX,B,INT,TE,120,"Texas Eastern Transmission, LP",1200075778
45315,NGPL (TPGS1050B),TX,WHARTON,,B,INT,TPGS,121,Tres Palacios Gas Storage LLC,1210045315
N4RM1,(VEC) RAY,MI,MACOMB,M2,D,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4RM1
59026,UCG COLUMBIA WEST,TN,MAURY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059026
73590,NRG - CEDAR BAYOU,TX,CHAMBERS,STX,D,END,TE,120,"Texas Eastern Transmission, LP",1200073590
59150,APPALACHIAN LEBANON,VA,RUSSELL,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059150
N4SF1,(VEC) ANR,IN,LAKE,M2,D,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4SF1
59042,UNION CARBIDE,TN,MAURY,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059042
70090,"SOMERSET GAS - CASEY CO., KY",KY,CASEY,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070090
39000,VEAZIE LATERAL ACCOUNTING POINT,ME,PENOBSCOT,,R,STA,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110039000
99830,NORWICH,CT,NEW LONDON,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000099830
NA036,MANTA RAY @ SS207 A (992200),OF,SHIP SHOAL,,R,INT,NPC,113,"Nautilus Pipeline Company, L.L.C.",11300NA036
73730,TGP - WHEELERSBURG INTERCONNECT,OH,SCIOTO,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073730
79720,PUBLIC SERVICE - LDC ALLOCATION POINT,NJ,UNION,3,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200079720
70970,"NGC ENERGY RESOURCES - SLIGO GAS PLANT, LA  (RECEIPT)",LA,BOSSIER,ETX,R,PLT,TE,120,"Texas Eastern Transmission, LP",1200070970
73814,"GRAYMONT - PLEASANT GAP / WEAVER HILL ROAD, CENTRE CO., PA",PA,CENTRE,3,D,END,TE,120,"Texas Eastern Transmission, LP",1200073814
83105,TEXAS EASTERN DELIVERY,MS,COPIAH,,D,INT,SESH,116,"Southeast Supply Header, LLC",1160083105
G0021,LINE PACK CHANGE AUGER,OF,SOUTH MARSH IS.,,D,OTH,GB,106,"Garden Banks Gas Pipeline, LLC",10600G0021
73210,"GREAT LAKE ENERGY - FAYETTE CO., PA.",PA,FAYETTE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073210
00022,"WESTWOOD (NORFOLK, MA)",MA,NORFOLK,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000022
73263,"DUKE ENERGY VERMILLION II, LLC",IN,VERMILLION,2,R,STA,TE,120,"Texas Eastern Transmission, LP",1200073263
73733,"CNX - MCQUAY III - CONE GATHERING, GREENE CO., PA.",PA,GREENE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073733
80012,LATERAL Y SYSTEM,MA,NORFOLK,,R,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080012
59222,SALTVILLE DELIVERY INTO P-25,VA,SMYTH,,R,STR,ETNG,105,"East Tennessee Natural Gas, LLC",1050059222
71366,"OSGOOD, IN",IN,RIPLEY,2,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200071366
73679,XTO ENERGY. - ELSIE ADAMS #2 - PA.,PA,FAYETTE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073679
73727,"COLUMBIA MIDSTREAM BIG PINE  WESTMORELAND CO.,  PA",PA,WESTMORELAND,3,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073727
88271,DISTRIGAS - EVERETT,MA,MIDDLESEX,,R,LNG,AGT,100,"Algonquin Gas Transmission, LLC",1000088271
73285,"ONYX P/L - NUECES CO., TX (LAT. 16-K)",TX,NUECES,STX,R,INT,TE,120,"Texas Eastern Transmission, LP",1200073285
73904,SOUTHERN NATURAL GAS KOSCIUSKO REVERSAL,MS,ATTALA,1,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073904
71745,"DOMINION ENERGY TRANSMISSION, INC -CHAMBERSBURG, PA",PA,FRANKLIN,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200071745
79040,DYNEGY HANGING ROCK LATERAL,OH,SCIOTO,2,D,STA,TE,120,"Texas Eastern Transmission, LP",1200079040
73817,KMK OIL & GAS/BENTON #1,TX,MARION,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073817
M0003,OLYMPUS (992003),OF,WEST DELTA 143,,R,WHD,MCGP,109,"Mississippi Canyon Gas Pipeline, LLC",10900M0003
73256,"FINA - LOVE HILL GATHERING - OKTIBBEHA CO., MS",MS,OKTIBBEHA,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073256
59245,"ATHENS UTILITIES BOARD-CR 406 CITY GATE-MCMINN CO., TN",TN,MC MINN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059245
70420,"BUDE, MS",MS,FRANKLIN,ELA,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070420
75661,"EGYPTIAN GAS - WHITE CO., IL-(D72661/R",IL,WHITE,1,B,LDC,TE,120,"Texas Eastern Transmission, LP",1200075661
59203,"DALTON GAS-CARTERSVILLE - WHITFIELD, GA",GA,WHITFIELD,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059203
70077,"COLUMBIA GAS - HOOKER, OH",OH,FAIRFIELD,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070077
30014,BAILEYVILLE BORDER M&R (OUT - WASHINGTON CO. ME (REC. 30012),ME,WASHINGTON,,D,INT,MNUS,111,"Maritimes & Northeast Pipeline, L.L.C. (U.S.)",1110030014
73642,ENI MC 365 BUY BACK METER,OF,SOUTH PASS,ELA,D,END,TE,120,"Texas Eastern Transmission, LP",1200073642
72972,WALTER OIL & GAS - WD 106,OF,WEST DELTA,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072972
59243,"APPALACHIAN NATURAL GAS/AEP CLINCH RIVER-RUSIAN RD.-RUSSELL CO., V",VA,RUSSELL,,D,END,ETNG,105,"East Tennessee Natural Gas, LLC",1050059243
73139,"DCP MIDSTREAM, LP- #1 DIEBEL, GOLIAD CO., TX",TX,GOLIAD,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073139
98982,MEP PINE VIEW,AL,CHOCTAW,,R,STA,STT,119,"Sabal Trail Transmission, LLC",1190098982
59035,PCUD CLINTON,TN,KNOX,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059035
59078,ORUD BEAR CREEK,TN,ROANE,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059078
73503,"WINDRUSH OPERATOR/HUFF -KLEBERG CO., TX",TX,KLEBERG,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073503
79516,LEBANON DISCHARGE PATH POINT,OH,WARREN,2,R,STA,TE,120,"Texas Eastern Transmission, LP",1200079516
59040,MTUD ALTO,TN,GRUNDY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059040
59165,SUGAR HOLLOW SALES,TN,UNICOI,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059165
59336,"RANGE RESOURCES-DICKENSON CO #2 -DICKENSON CO., VA",VA,DICKENSON,,R,WHD,ETNG,105,"East Tennessee Natural Gas, LLC",1050059336
00839,"NSTAR - ASSONET, BRISTOL CO, MA",MA,BRISTOL,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000839
71963,"SCORPION OIL&GAS, LLC-#1 FAULKNER - PONTOTOC, MS",MS,PONTOTOC,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200071963
00820,"WALLINGFORD ENERGY INTERCONNECT (FAIRFIELD,CT)",CT,NEW HAVEN,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000820
59019,SOUTH PITTSBURG,TN,MARION,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059019
59077,UCG DUBLIN,VA,PULASKI,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059077
59183,FAYETTEVILLE GAS SYSTEM,TN,LINCOLN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059183
73328,"PETROCHEM OPERATING / LOTT #1 - BOSSIER PARISH, LA (REC)",LA,BOSSIER,ETX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073328
80071,G-12 SYSTEM G-5 MAINLINE,MA,BRISTOL,,D,STA,AGT,100,"Algonquin Gas Transmission, LLC",1000080071
73933,"BLACK BEAR TRANSMISSION ALATENN DELIVERY, COLBERT COUNTY, AL",AL,COLBERT,1,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073933
75037,"EASTERN GAS - WAYNESBURG, PA(D 70037/R 76037)",PA,GREENE,2,B,INT,TE,120,"Texas Eastern Transmission, LP",1200075037
00077,"DEFCO (NEW HAVEN,CT)",CT,NEW HAVEN,,D,LDC,AGT,100,"Algonquin Gas Transmission, LLC",1000000077
59197,"MARION NATURAL GAS - MARION CO., TN",TN,MARION,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059197
72337,"SCORPION OIL&GAS, LLC",MS,PONTOTOC,1,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200072337
M8022,MARS PLATFORM (R-M0022 D-M0024),OF,WEST DELTA 143,,R,WHD,MCGP,109,"Mississippi Canyon Gas Pipeline, LLC",10900M8022
56203,3300 LINE SERVICE POINT,NC,ROCKINGHAM,,R,PPT,ETNG,105,"East Tennessee Natural Gas, LLC",1050056203
73476,XTO ENERGY - O BRIEN INTERCONNECT - (73476),PA,SOMERSET,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073476
79664,ETX/M1 24   ILT POINT,AR,PULASKI,ZB,B,STA,TE,120,"Texas Eastern Transmission, LP",1200079664
70984,"COLUMBIA GAS - NEW HOLLAND, OH",OH,FAYETTE,2,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070984
44012,SALTVILLE REC INTO P-25,VA,SMYTH,,D,STR,SGSC,117,Saltville Gas Storage Company L.L.C.,1170044012
70524,"ATMOS ENERGY - AMORY, MS",MS,MONROE,1,D,LDC,TE,120,"Texas Eastern Transmission, LP",1200070524
59247,ATMOS ENERGY RADFORD ARMY AMMUNITION PLANT - WALTON ROAD- MONTGOME,VA,MONTGOMERY,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059247
59002,UCG BRISTOL,TN,SULLIVAN,,D,LDC,ETNG,105,"East Tennessee Natural Gas, LLC",1050059002
89847,NORTHEAST GATEWAY DEEP WATER PORT (DWP1),MA,ESSEX,,R,LNG,AGT,100,"Algonquin Gas Transmission, LLC",1000089847
73918,"COLUMBIA GAS JOHNSON ROAD, YORK CO., PA",PA,YORK,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200073918
N4309,(DTE) VECTOR MILFORD JUNCTION POOL RECEIPT,MI,OAKLAND,M1,R,STA,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N4309
73673,"WILLIAMS/SHAMROCK N. SALEM RD, FAYETTE CO., PA.",PA,FAYETTE,2,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073673
83106,SONAT - GWINVILLE (REC - 83006),MS,JEFFERSON DAVIS,,D,INT,SESH,116,"Southeast Supply Header, LLC",1160083106
73877,"PENNINGTON O&G/JS KEAN ET AL #1 SHELL ROAD-PT COUPEE PARISH,LA",LA,POINTE COUPEE,ELA,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073877
71020,"TE PRINCETON - PRINCETON, IN",IN,GIBSON,2,D,END,TE,120,"Texas Eastern Transmission, LP",1200071020
70087,"ALGONQUIN - LAMBERTVILLE, NJ",NJ,HUNTERDON,3,D,INT,TE,120,"Texas Eastern Transmission, LP",1200070087
73283,"UNION PETROLEUM, LTD (LINE 16LL) - BRAZORIA CO., TX",TX,SAN PATRICIO,STX,R,WHD,TE,120,"Texas Eastern Transmission, LP",1200073283
N1007,"NEXUS/TC ENERGY QUARRY ROAD LORAIN CO, OH",OH,LORAIN,M1,D,INT,NXUS,115,"NEXUS Gas Transmission, LLC (U.S.)",11500N1007
00812,"TMPL (BRISTOL,MA)",MA,BRISTOL,,D,END,AGT,100,"Algonquin Gas Transmission, LLC",1000000812
